branch,tree,date,parent,order,bearing,opp_length_cm,declination,length_cm,diameter_mm,root_dia,twigs,spurs,scars
3,7,108,2,3,,,,21.5,28.9,,5,0,4
4,7,108,2,2,,,,28,88,,6,0,7
5,7,108,4,3,,,,145,16.3,,18,9,5
6,7,108,1,2,210,,,82,95,,19,2,12
7,7,108,6,3,,,,64.5,20.4,,6,0,13
8,7,108,6,3,,,,62,55.5,,5,3,7
9,7,108,8,4,,,,59,11.6,,10,6,1
10,7,108,8,4,,,,92.5,24.1,,10,2,13
11,7,108,8,4,,,,56,77,,6,1,8
12,7,108,11,5,,,,75,12.9,,9,4,0
13,7,108,11,5,,,,63,28.3,,13,0,4
14,7,108,11,5,,,,82,40.8,,10,1,3
15,7,108,20,3,,,,55,53.5,,6,1,10
16,7,108,1,2,130,,,35,87.5,,25,0,5
17,7,108,1,2,55,,,49,122,,12,0,4
18,7,108,17,3,,,,204.5,30.7,,29,1,4
19,7,108,17,2,,,,43,94,,20,1,6
20,7,108,6,2,,,,17,75.8,,3,0,3
0,10,117,,0,,,,,,,0,,
1,10,117,0,1,,,,90.5,203,199,0,0,4
2,10,117,1,2,250,,,37.5,156,,1,0,2
3,10,159,2,3,,,,189,94,,25,3,18
4,10,117,2,3,,,,29.5,115,,7,0,6
5,10,117,4,4,,,,107,32.2,,13,0,10
6,10,117,4,3,,,,81,104.5,,21,3,25
7,10,117,6,4,,,,63,63.5,,11,0,5
8,10,117,6,4,,,,97,24.8,,15,1,1
9,10,117,1,2,160,,,47,111,,3,0,3
10,10,117,9,3,,,,85,59.2,,17,1,18
11,10,117,10,3,,,,50,53.9,,10,3,8
12,10,117,11,3,,,,87.5,45.7,,21,0,9
13,10,117,9,2,,,,146,93.5,,12,1,14
14,10,117,1,2,80,,,65,99,,10,6,16
15,10,117,14,3,,,,87,37.9,,22,1,13
16,10,135,14,2,,,,10.5,96.3,,3,1,6
17,10,135,13,3,,,,98,19.9,,21,1,5
18,10,135,13,3,,,,91,36,,19,1,0
19,10,135,13,2,,,,28.5,98,,2,0,3
20,10,135,19,3,,,,112,32.4,,21,6,0
21,10,135,19,2,,,,48,62,,9,0,3
22,10,135,21,3,,,,35,28.8,,6,0,1
23,10,135,22,4,,,,82.5,16.7,,21,5,3
24,10,135,22,4,,,,17,18.7,,4,0,0
25,10,135,21,4,,,,114.5,38.2,,26,7,0
26,10,152,3,4,,,,48,64.7,,4,2,2
27,10,152,26,5,,,,106,31.6,,16,7,0
28,10,152,26,4,,,,63,56.8,,13,4,
29,10,152,28,5,,,,101,24.1,,27,5,0
30,10,152,29,4,,,,154,26.7,,34,16,0
31,10,152,26,5,,,,41.5,11.4,,10,1,0
32,10,159,3,3,,,,50,72.8,,11,1,2
33,10,159,32,4,,,,48,43.7,,9,1,0
34,10,159,32,4,,,,32,53.5,,6,4,0
35,10,159,34,5,,,,83,30.7,,12,1,0
36,10,159,34,4,,,,57,20.7,,16,2,0
37,10,159,33,5,,,,66.5,25,,13,2,0
38,10,159,33,4,,,,109,28.6,,28,8,0
