"[207.92551624744169, 200.80594096309756]","[325.91867520629984, 366.29579307980038]","[292.06926383831672, 271.56926383831672]",8.6999999999999993
"[207.92551624744169, 245.59662347271535]","[325.91867520629984, 336.01261796529815]","[292.06926383831672, 317.13798061609174]",23.5
"[104.63944962340861, 130.24445120172601]","[241.54849680597712, 246.06334942531731]","[188.67894658736066, 214.28394816567805]",49.399999999999999
"[130.24445120172601, 59.230368091402028]","[246.06334942531731, 287.06334942531731]","[214.28394816567805, 266.9925321599743]",12.300000000000001
"[130.24445120172601, 174.67703921102316]","[246.06334942531731, 257.96902550003324]","[214.28394816567805, 259.58510480423962]",30.5
"[174.67703921102316, 68.1559145455372]","[257.96902550003324, 319.46902550003324]","[259.58510480423962, 338.64798079568396]",14.6
"[174.67703921102316, 226.67703921102316]","[257.96902550003324, 257.96902550003324]","[259.58510480423962, 310.79510796087442]",24.800000000000001
"[104.63944962340861, 104.63944962340861]","[222.04849680597712, 277.04849680597715]","[169.47519540362259, 224.47519540362259]",39.299999999999997
"[104.63944962340861, 76.112716955911395]","[277.04849680597715, 338.22427243095103]","[224.47519540362259, 212.75394341110479]",25.899999999999999
"[104.63944962340861, 104.63944962340861]","[277.04849680597715, 314.04849680597715]","[224.47519540362259, 261.47519540362259]",28.199999999999999
"[104.63944962340861, 157.6694274225481]","[314.04849680597715, 377.24716336329283]","[261.47519540362259, 342.72183502712977]",12.9
"[104.63944962340861, 80.856308065006658]","[314.04849680597715, 342.39214120137933]","[261.47519540362259, 289.81883979902477]",22.800000000000001
"[-11.625561377017311, -39.625561377017313]","[225.8890190411143, 225.8890190411143]","[-56.92551169831264, -38.927458627089543]",21.300000000000001
"[-36.37429871854647, -41.84421631505478]","[207.63775638264346, 238.65920060252802]","[-6.7880781427625614, -22.538078142762576]",95.299999999999997
"[-41.84421631505478, -54.34421631505478]","[238.65920060252802, 260.30983569713896]","[-22.538078142762576, -44.188713237373541]",86.0
"[-54.34421631505478, -0.25054755428389086]","[260.30983569713896, 314.40350445790983]","[-44.188713237373541, -93.361965378393791]",46.899999999999999
"[-39.625561377017313, -98.625561377017306]","[225.8890190411143, 225.8890190411143]","[-38.927458627089543, -38.927458627089557]",14.199999999999999
"[-0.25054755428389086, 94.749452445716116]","[314.40350445790983, 314.40350445790983]","[-93.361965378393791, -109.85854225675217]",11.800000000000001
"[-0.25054755428389086, 48.89857510305562]","[314.40350445790983, 348.81809063897259]","[-93.361965378393791, -103.78085603840961]",34.700000000000003
"[48.89857510305562, 80.845504830326306]","[348.81809063897259, 371.18757165666341]","[-103.78085603840961, -103.78085603840961]",23.699999999999999
"[80.845504830326306, 117.06772331616637]","[371.18757165666341, 380.89328584800796]","[-103.78085603840961, -103.78085603840961]",11.800000000000001
"[-41.84421631505478, -103.66346919755514]","[238.65920060252802, 255.22361948908934]","[-22.538078142762576, -44.427367315605359]",9.1999999999999993
"[48.89857510305562, 74.944086169100871]","[348.81809063897259, 370.67286936831493]","[-103.78085603840961, -70.297392435994539]",19.300000000000001
"[80.845504830326306, 97.766009702682169]","[371.18757165666341, 395.35255696318865]","[-103.78085603840961, -129.32860545005056]",15.800000000000001
"[-39.625561377017313, -126.54712879971385]","[225.8890190411143, 257.52588229873868]","[-38.927458627089543, 47.994108795606984]",8.4000000000000004
"[-54.34421631505478, -62.09421631505478]","[260.30983569713896, 273.73322945579775]","[-44.188713237373541, -54.151921187514901]",73.299999999999997
"[-62.09421631505478, -119.59421631505478]","[273.73322945579775, 273.73322945579775]","[-54.151921187514901, -4.3554604699096942]",17.800000000000001
"[-62.09421631505478, -79.771885844718469]","[273.73322945579775, 291.41089898546142]","[-54.151921187514901, -58.493125629188157]",72.0
"[-79.771885844718469, -37.771885844718469]","[291.41089898546142, 291.41089898546142]","[-58.493125629188157, -16.493125629188157]",10.9
"[-79.771885844718469, -90.337342388235953]","[291.41089898546142, 314.06859366137769]","[-58.493125629188157, -39.342014551213708]",34.700000000000003
"[-90.337342388235953, -147.88788686506322]","[314.06859366137769, 340.9048532819121]","[-39.342014551213708, 1.4749986638815358]",15.699999999999999
"[-90.337342388235953, -156.1552730758533]","[314.06859366137769, 352.06859366137769]","[-39.342014551213708, -39.342014551213722]",20.600000000000001
"[-90.337342388235953, -76.931564633653835]","[314.06859366137769, 325.3173768308921]","[-39.342014551213708, -54.497459117441387]",23.100000000000001
"[-76.931564633653835, -123.6780441962641]","[325.3173768308921, 392.07826844044496]","[-54.497459117441387, -135.99745911744139]",12.4
"[-76.931564633653835, -53.687560237915363]","[325.3173768308921, 375.16430511790787]","[-54.497459117441387, -106.18055326066634]",15.699999999999999
"[-79.771885844718469, -56.82882839067662]","[291.41089898546142, 324.17698075702106]","[-58.493125629188157, -93.134141780565699]",57.700000000000003
"[-56.82882839067662, 13.881849727978135]","[324.17698075702106, 394.88765887567581]","[-93.134141780565699, -6.5316014021218223]",22.399999999999999
"[-56.82882839067662, -78.1267815421904]","[324.17698075702106, 339.08996810214825]","[-93.134141780565699, -106.13414178056571]",35.899999999999999
"[-78.1267815421904, -2.7845670916430691]","[339.08996810214825, 359.27785362014487]","[-106.13414178056571, -182.94914651551795]",13.199999999999999
"[-78.1267815421904, -95.907651069072827]","[339.08996810214825, 364.48368147510701]","[-106.13414178056571, -121.63414178056573]",31.199999999999999
"[-95.907651069072827, -57.407504987490213]","[364.48368147510701, 391.44177398360614]","[-121.63414178056573, -137.70908851687216]",15.300000000000001
"[-95.907651069072827, -112.90765106907283]","[364.48368147510701, 393.9285452037779]","[-121.63414178056573, -115.73010373989011]",26.300000000000001
"[-112.90765106907283, -155.19381900443869]","[393.9285452037779, 409.31945165343302]","[-115.73010373989011, -160.04645262543949]",11.4
"[-112.90765106907283, -172.68689876992099]","[393.9285452037779, 465.17067841384284]","[-115.73010373989011, -147.53797706917729]",13.0
"[-56.82882839067662, -29.796810929139891]","[324.17698075702106, 343.10500315660556]","[-93.134141780565699, -109.6341417805657]",43.600000000000001
"[-29.796810929139891, 75.703189070860105]","[343.10500315660556, 343.10500315660556]","[-109.6341417805657, -41.820048958635795]",10.800000000000001
"[-29.796810929139891, -5.0480735876107268]","[343.10500315660556, 367.8537404981347]","[-109.6341417805657, -115.71182799890826]",42.899999999999999
"[-5.0480735876107268, 48.951926412389284]","[367.8537404981347, 461.38448410685407]","[-115.71182799890826, -78.773652519736032]",22.5
"[-5.0480735876107268, 67.076818093417117]","[367.8537404981347, 439.97863217916256]","[-115.71182799890826, -166.71182799890823]",19.5
"[232.63441591893235, 244.65523119910367]","[256.56534041511168, 268.58615569528297]","[-8.8981758548335446, 5.824256009501914]",9.9000000000000004
